fact_id,text,times_posted,last_posted
FT-0748,"East Africa's rift valley is slowly tearing the continent in two; geologists expect a new ocean will eventually flood the gap, tens of millions of years from now.",0,
FT-0749,"India was once a separate landmass that drifted roughly 6,000 km north before colliding with Asia, a slow-motion crash that still pushes the Himalayas higher today.",0,
FT-0750,"The Democratic Republic of Congo mines an estimated 70% or more of the world's cobalt, a metal now essential to rechargeable batteries.",0,
FT-0751,Chile holds roughly a quarter of the world's known copper reserves and remains the top copper-producing country on Earth.,0,
FT-0752,"Saudi Arabia's Ghawar Field, discovered in 1948, is the largest conventional oil field ever found and has produced tens of billions of barrels since 1951.",0,
FT-0753,"The Ogallala Aquifer stretches beneath eight US Great Plains states and irrigates a huge share of American farmland, even as it's pumped faster than rain can refill it.",0,
FT-0754,"Tanzania's Ol Doinyo Lengai is the only volcano on Earth known to erupt natrocarbonatite lava, a strange black flow that turns chalky white within hours of cooling.",0,
FT-0755,"Venezuela's Mount Roraima is a flat-topped tepui with sheer cliffs up to 400 m tall, its isolated summit plateau said to have inspired Arthur Conan Doyle's ""The Lost World.",0,
FT-0756,"Table Mountain in Cape Town is estimated at around 260 million years old, making it far older than the Atlantic Ocean it now overlooks.",0,
FT-0757,"Indonesia's Puncak Jaya carries small equatorial glaciers above 4,800 m, among the very few glaciers found near the equator anywhere on Earth.",0,
FT-0758,"Tibet's Mount Kailash has never been officially climbed; it's sacred to four religions, and expeditions have historically avoided its summit out of respect.",0,
FT-0759,"Antarctica's Vinson Massif, the continent's highest peak at around 4,892 m, wasn't climbed until 1966, decades after Everest.",0,
FT-0760,"France and Italy's Concordia Station, perched on Antarctica's Dome C, recorded -84.7°C in 2010 — the coldest temperature ever measured outside Vostok Station.",0,
FT-0761,"Satellite data has recorded surface temperatures as low as an estimated -93°C on the East Antarctic Plateau, colder than any thermometer has confirmed on the ground.",0,
FT-0762,"Australia's Great Artesian Basin, one of the largest underground water reservoirs on Earth, lies beneath nearly a fifth of the continent and can push water to the surface under its own pressure.",0,
FT-0763,"Peru's Boiling River in the Amazon runs at nearly 95°C on average, with hot springs feeding it recorded above 99°C — hot enough to kill animals that fall in, despite no volcano for hundreds of kilometres.",0,
FT-0764,"Yellowstone's Grand Prismatic Spring owes its rainbow colors to heat-loving bacteria that shift by temperature zone, from orange at the cooler edges to deep blue at its boiling center.",0,
FT-0765,"Turkey's Pamukkale, meaning ""cotton castle,"" is a hillside of white travertine terraces built up over thousands of years by cascading mineral-rich hot springs.",0,
FT-0766,"Australia's Simpson Desert holds sand dunes that run parallel for hundreds of kilometres, among the most regular dune fields on Earth.",0,
FT-0767,"Namibia's Dune 7, near Walvis Bay, rises roughly 383 m, making it one of the tallest sand dunes on Earth.",0,
FT-0768,"Papua New Guinea covers well under 1% of Earth's land surface, yet its rainforests are estimated to hold around 5% of the world's known species.",0,
FT-0769,"The Democratic Republic of Congo's rainforest is the second-largest contiguous rainforest on Earth after the Amazon, spanning roughly 2 million square km.",0,
FT-0770,"Borneo's rainforests, in continuous existence for over 100 million years, host thousands of species found nowhere else, including orangutans.",0,
FT-0771,"New Zealand had no native land mammals besides bats before humans arrived, leaving birds like the kiwi to fill ecological roles mammals play elsewhere.",0,
FT-0772,"Australia is the only continent naturally home to monotremes, the egg-laying mammals like the platypus and echidna, a lineage found nowhere else on Earth.",0,
FT-0773,"Nearly all of Madagascar's roughly 100 lemur species descend from a single ancestral population, since lemurs are the only primate lineage ever to reach the island.",0,
FT-0774,"The Galápagos marine iguana is the only lizard on Earth known to forage in the ocean, diving to graze on algae along the seafloor.",0,
FT-0775,"Antarctica's only two native flowering plants survive on an otherwise plant-free continent, clinging to a narrow ice-free strip of the Antarctic Peninsula.",0,
FT-0776,"Antarctic icefish are the only vertebrates known to lack both red blood cells and hemoglobin, surviving instead on oxygen dissolved directly in frigid, oxygen-rich water.",0,
FT-0777,"Emperor penguins are the only animal known to breed through the depths of the Antarctic winter, incubating eggs on their feet in temperatures below -40°C.",0,
FT-0778,"Ice flow carries survey markers placed near the geographic South Pole roughly 10 m a year, meaning the exact marked spot has already shifted by the following season.",0,
FT-0779,"Point Barrow, Alaska sits farther north than the northernmost tip of Russia's mainland, making it the northernmost point of the United States.",0,
FT-0780,"Argentina's Ushuaia, often billed the world's southernmost city, still sits more than 3,000 km from the South Pole — a reminder of how vast the journey to Antarctica remains.",0,
FT-0781,"Svalbard's Longyearbyen, one of the world's northernmost towns, goes without direct sunlight for about four months every winter.",0,
FT-0782,"Chile's Villa Las Estrellas and Argentina's Base Esperanza are among the only settlements in Antarctica with permanent residents, including families and a school.",0,
FT-0783,"Nunavut's Alert sits just 817 km from the North Pole, making it the northernmost permanently inhabited place on Earth.",0,
FT-0784,"Palmyra Atoll, a US territory in the central Pacific, has no permanent human residents but hosts one of the most pristine coral reef ecosystems left on Earth.",0,
FT-0785,"Morocco's Erg Chebbi dunes rise more than 150 m in the Sahara, though they're dwarfed by Namibia's Dune 7 farther south.",0,
FT-0786,"The Volga is Europe's longest river at roughly 3,530 km, flowing entirely within Russia before draining into the landlocked Caspian Sea.",0,
FT-0787,"The Yukon River flows more than 3,000 km through both Canada and Alaska before reaching the Bering Sea, one of North America's longest rivers.",0,
FT-0788,"Unlike most rivers that flow toward warmer latitudes, the Nile runs north for more than 6,000 km from its highland sources to the Mediterranean.",0,
FT-0789,"The Zambezi's roughly 2,700 km course to the Indian Ocean includes more than 70 rapids and waterfalls, among them Victoria Falls partway down.",0,
FT-0790,"Papua New Guinea's Sepik River winds so extensively through swampy lowlands that its straight-line length is barely a third of its actual, meandering course.",0,
FT-0791,Siberia's Ob River system drains an area larger than India into the Arctic Ocean through the Gulf of Ob.,0,
FT-0792,China's Yellow River carries so much silt that its delta has gained an average of about 22 square km of new land a year since shifting course into the Bohai Sea in 1855.,0,
FT-0793,"South Sudan's Sudd wetland, formed where the White Nile spreads across a vast flat plain, swells from around 30,000 to more than 130,000 square km in the rainy season.",0,
FT-0794,"Brazil's Pantanal is the largest tropical wetland on Earth, covering an estimated 140,000 to 195,000 square km across Brazil, Bolivia and Paraguay.",0,
FT-0795,"Florida's Everglades is technically a slow-moving river some 100 km wide but often just centimetres deep, long nicknamed a ""river of grass.",0,
FT-0796,"Only about 1% of Scotland's original Caledonian pine forest survives today, reduced from roughly 1.5 million hectares to scattered remnants covering under 20,000 hectares.",0,
FT-0797,"Chile's temperate rainforests along the Pacific coast of Patagonia rank among the wettest ecosystems outside the tropics, with more than 5 metres of rain a year in places.",0,
FT-0798,"Australia holds an estimated third of the world's known uranium reserves, more than any other country.",0,
FT-0799,"Chile, Argentina and Bolivia's shared salt flats hold such rich lithium brine deposits that the region is nicknamed the ""Lithium Triangle.",0,
FT-0800,"Decades of phosphate mining stripped from its own guano deposits left much of the small Pacific island of Nauru's interior a barren, cratered moonscape.",0,
FT-0801,"Iceland sits directly atop the Mid-Atlantic Ridge, one of the only places on Earth where new ocean crust is built up above sea level rather than hidden beneath it.",0,
FT-0802,"Kenya's Lake Turkana is the world's largest permanent desert lake, sitting in one of the hottest, most arid corners of East Africa.",0,
FT-0803,"Brazil's Carajás mining complex sits atop one of the largest iron ore deposits on Earth, carved from rainforest in the eastern Amazon.",0,
FT-0804,"Chile's Escondida mine, high in the Atacama, is the largest copper mine on Earth by output, alone supplying a meaningful share of global demand.",0,
FT-0805,"Australia's Pilbara region supplies more than half the world's seaborne iron ore trade, shipped from some of the planet's oldest exposed rock.",0,
FT-0806,"Canada's Hudson Bay Lowlands form the world's second-largest peatland complex, storing an estimated 30 to 39 billion tonnes of carbon across roughly 372,000 square km.",0,
FT-0807,"India overtook China as the world's most populous country in 2023; by 2026 it counts roughly 1.48 billion people to China's 1.41 billion, per UN projections.",0,
FT-0808,"Monaco's median age is around 55, the oldest of any country on Earth. Niger's is under 15 — the two extremes of the human age spectrum.",0,
FT-0809,"Bulgaria's population has been shrinking faster than almost any other country's this century, driven by low birth rates and decades of emigration.",0,
FT-0810,"China's one-child policy, enforced from 1980 to 2015, is estimated to have prevented several hundred million births — and left the country with a shrinking workforce today.",0,
FT-0811,"Israel's fertility rate, near 3 births per woman, is the highest in the OECD by a wide margin; most wealthy countries now sit below 1.5.",0,
FT-0812,"The United Arab Emirates' population is estimated to be roughly 90% foreign residents, one of the highest expatriate shares of any country on Earth.",0,
FT-0813,"Around 2018, people aged 65 and older outnumbered children under 5 worldwide for the first time in recorded history — and the gap has widened every year since.",0,
